woord,frequency
prosperity,2
citizens,2
dwell,2
remain,2
touches,2
erechtheus,2
stirring,2
secure,2
songs,2
creatures,2
smear,2
sorrows,2
service,2
lawful,2
faces,2
hers,2
lyre,2
mere,2
showing,2
hardhearted,2
otherwise,2
lives,2
refuse,2
feelings,2
mistake,2
side,2
opposite,2
persuade,2
causes,2
bones,2
use,2
ship,2
dangerous,2
sit,2
neither,2
weak,2
favor,2
grievous,2
understandable,2
anyone,2
stung,2
ready,2
tried,2
spread,2
course,2
response,2
retiring,2
separated,2
gained,2
helper,2
enough,2
fury,2
sworn,2
sharer,2
blow,2
alone,2
shame,2
prayer,2
moderation,2
kindly,2
madness,2
persuaded,2
lived,2
gaze,2
praise,2
superiors,2
join,2
pray,2
price,2
mood,2
lack,2
circlet,2
renown,2
blessed,2
character,2
fled,2
trifling,2
offer,2
accomplish,2
blame,2
longing,2
finery,2
prone,2
times,2
calling,2
chair,2
girls,2
speeches,2
tuscan,2
stepping,2
meant,2
lifes,2
pandion,2
thinking,2
enjoyment,2
ere,2
skin,2
childishness,2
floor,2
admit,2
woes,2
noble,2
dont,2
permitted,2
vengeance,2
fleece,2
future,2
groan,2
high,2
voice,2
different,2
quarter,2
piece,2
contemptible,2
breath,2
mention,2
impious,2
stop,2
destiny,2
poison,2
ruler,2
wail,2
arguments,2
mad,2
himself,2
commit,2
skilled,2
palace,2
born,2
finespun,2
strength,2
obtain,2
less,2
speaker,2
incur,2
barbarians,2
quick,2
arms,2
pass,2
standing,2
easy,2
fixed,2
secret,2
henceforth,2
kneels,2
hostility,2
tongue,2
heavenly,2
rise,2
marriagealliance,2
symplegades,2
weaken,2
speed,2
soothing,2
strangers,2
object,2
executor,1
low,1
doubt,1
moderate,1
kindle,1
luck,1
banquets,1
succeed,1
groaned,1
compliant,1
spend,1
worth,1
coils,1
superfluous,1
toils,1
seat,1
loathesome,1
address,1
baths,1
rights,1
charging,1
feasts,1
steel,1
knavery,1
sees,1
tired,1
relieve,1
remains,1
armor,1
charge,1
overcome,1
architects,1
willingly,1
manly,1
weeps,1
hatred,1
invokes,1
lightning,1
forward,1
loving,1
resignation,1
indications,1
unseen,1
jaws,1
burial,1
wastes,1
acted,1
specious,1
third,1
signs,1
dropped,1
（no,1
conversation,1
smiles,1
trying,1
boredom,1
neck,1
wrathful,1
fairprowed,1
shelter,1
darkly,1
storyexit,1
mark,1
wishexit,1
irk,1
public,1
backward,1
vexatious,1
perishing,1
reviling,1
fix,1
lamentation,1
ensure,1
worthy,1
curses,1
stain,1
tasks,1
escaped,1
dissolved,1
wilful,1
euxine,1
tear,1
dearest,1
bewail,1
eating,1
tendon,1
heads,1
conceal,1
vex,1
starts,1
mock,1
penalty,1
hecate,1
cleverly,1
（yet,1
number,1
impunity,1
consuming,1
precautions,1
shapely,1
blameless,1
starting,1
hot,1
bidding,1
ignorant,1
ills,1
hurt,1
workers,1
rash,1
respect,1
hide,1
clash,1
greaterexit,1
distraught,1
superior,1
important,1
snowwhite,1
saving,1
reprieved,1
bloodless,1
lending,1
sober,1
tokens,1
vital,1
perchance,1
meaning,1
worship,1
hasty,1
fortunate,1
under,1
hatefulness,1
doors,1
games,1
applying,1
torments,1
friendship,1
guile,1
breathed,1
avoid,1
soft,1
labored,1
peaceful,1
addition,1
sow,1
fashioned,1
tearing,1
resolved,1
athena,1
shouting,1
practice,1
hereafter,1
kinsman,1
small,1
inner,1
cheer,1
endure,1
felled,1
request,1
bedding,1
robbed,1
labor,1
events,1
unwitting,1
demeanor,1
powerfully,1
wickedly,1
approached,1
fastenings,1
murdering,1
confident,1
highly,1
continue,1
score,1
arranged,1
lands,1
rebuff,1
waiting,1
mingled,1
illtreated,1
dragon,1
fleeing,1
rival,1
honest,1
festivities,1
recognized,1
hearts,1
appeared,1
reason,1
filling,1
counterfeit,1
household,1
laurelshoots,1
intentions,1
exiling,1
walking,1
killer,1
state,1
smiling,1
finally,1
pair,1
latest,1
serious,1
slanderous,1
injury,1
prattling,1
inhospitable,1
shook,1
rejoice,1
marrying,1
majority,1
spilt,1
pitiable,1
unkind,1
lads,1
group,1
thrown,1
harmonia,1
deals,1
aboard,1
knaves,1
pelops,1
prudent,1
comply,1
cup,1
committing,1
started,1
music,1
resigned,1
contrive,1
beautiful,1
apart,1
pittheus,1
peak,1
wave,1
wailing,1
excess,1
concerned,1
main,1
attacked,1
entering,1
contests,1
usual,1
tearless,1
flight,1
sake’,1
lays,1
eros,1
little,1
discourses,1
frenzy,1
misery,1
passing,1
difficulties,1
akraia,1
strapping,1
benefits,1
present,1
feed,1
earths,1
began,1
unstinting,1
expanse,1
knowledge,1
treat,1
seem,1
forced,1
magical,1
anxious,1
lifting,1
distrust,1
reef,1
heroes,1
hangs,1
sanctuary,1
worthwhile,1
mankind,1
stubborn,1
mechane,1
hence,1
fancy,1
mourning,1
oratory,1
slave,1
confounded,1
wished,1
advance,1
maker,1
dressing,1
faithful,1
fresh,1
neverexit,1
broke,1
unfaithful,1
nourished,1
rising,1
skilful,1
willing,1
outside,1
bow,1
selfcontrolled,1
dripped,1
accustomed,1
due,1
merely,1
parent,1
decree,1
deny,1
proposal,1
befalls,1
provides,1
persons,1
maias,1
pretext,1
urge,1
disloyalty,1
deliver,1
sharp,1
workersup,1
entranced,1
years,1
advice,1
drench,1
favored,1
modest,1
weeping,1
prevented,1
short,1
royalty,1
thereafter,1
overbears,1
add,1
festival,1
untie,1
stained,1
seize,1
graves,1
athens,1
alter,1
adjure,1
strange,1
laughing,1
bringing,1
crushed,1
rocks,1
visited,1
experienced,1
unhappier,1
putting,1
failed,1
marriageties,1
moaning,1
maligned,1
anchorage,1
everyone,1
threatening,1
throne,1
provision,1
downcast,1
tidings,1
lingering,1
account,1
bards,1
repaid,1
caused,1
childmurdering,1
soar,1
vanished,1
hid,1
shows,1
payment,1
prosper,1
dare,1
lord,1
unloved,1
provide,1
bade,1
prove,1
murderer,1
search,1
kindred,1
iron,1
beggars,1
reaching,1
elsewhere,1
whatever,1
struggles,1
ceased,1
hardships,1
footsteps,1
again’,1
agreement,1
society,1
visiting,1
pah,1
unprepared,1
bothers,1
insane,1
till,1
hermes,1
safe,1
expectation,1
offered,1
briny,1
robe,1
fetch,1
temperate,1
disgusted,1
sources,1
concession,1
deprived,1
hopeless,1
dowry,1
incapable,1
stumbled,1
‘you,1
attitude,1
linger,1
fastening,1
attendant,1
hatch,1
caught,1
saltwater,1
whose,1
faithlessness,1
tomorrows,1
heavy,1
countless,1
hurtful,1
charm,1
detest,1
banishing,1
child’,1
tells,1
firmly,1
services,1
impiously,1
friends’,1
advocate,1
clan,1
rip,1
shameful,1
deceitful,1
clearly,1
rules,1
wedlock,1
foreign,1
slaughtered,1
（for,1
oracle,1
eye,1
sway,1
unbar,1
allowed,1
errands,1
consider,1
sharing,1
worthless,1
combine,1
danger,1
shot,1
fight,1
value,1
wasting,1
determine,1
tie,1
contracting,1
harbor,1
air,1
rich,1
gesture,1
forces,1
excessive,1
wakened,1
useless,1
pail,1
childrenmedea,1
route,1
gracefully,1
hosts,1
makes,1
accomplished,1
letting,1
domain,1
consorts,1
cubs,1
princes,1
childbirth,1
patron,1
arrives,1
safer,1
prudence,1
deceived,1
weary,1
seas,1
fighting,1
staggered,1
committed,1
groans,1
strains,1
play,1
stole,1
‘foolish,1
worn,1
wisely,1
dwells,1
manage,1
annoyed,1
silent,1
intend,1
（we,1
unendurable,1
diseased,1
consented,1
passed,1
sleeplessly,1
soothe,1
equality,1
unlocking,1
throwing,1
view,1
distressed,1
striving,1
violent,1
won,1
tend,1
torn,1
chose,1
cliff,1
aflame,1
costume,1
footing,1
trozen,1
opinion,1
hells,1
bulls,1
easier,1
booty,1
center,1
stretch,1
traverse,1
aloof,1
medicines,1
unprovoked,1
obstinately,1
bore,1
field,1
finds,1
undergo,1
profitless,1
moment,1
uttered,1
lest,1
horrible,1
living,1
rumor,1
selfwill,1
perish,1
doubtless,1
situation,1
needs,1
happened,1
beseech,1
‘do,1
annoyance,1
central,1
puts,1
listen）,1
possessing,1
begetting,1
fellowslave,1
untroublesome,1
sinuous,1
chance,1
ward,1
plagued,1
deprive,1
feast,1
vices,1
wrought,1
dainty,1
childmurderer,1
hem,1
accede,1
ourselves,1
furies,1
law,1
uglier,1
cold,1
secured,1
moved,1
thenexit,1
descendants,1
sorry,1
regarded,1
hope,1
recognizable,1
novel,1
flow,1
gravest,1
flows,1
wander,1
collapse,1
masters,1
benefactors,1
added,1
glancing,1
stranger,1
unjust,1
nearby,1
gleam,1
marry,1
victory,1
suppliants,1
strict,1
arrangements,1
generous,1
weddingtorches,1
masters）,1
treasurehouse,1
approaches,1
murderers,1
abundant,1
entice,1
sprinter,1
trees,1
grasp,1
walks,1
tended,1
killing,1
imprudent,1
olympus,1
harmonious,1
contentious,1
towering,1
private,1
refrain,1
sharers,1
wearisome,1
sting,1
mishap,1
loathes,1
motion,1
scowling,1
enmity,1
accord,1
daring,1
quietly,1
identify,1
barbarian,1
utmost,1
lightens,1
bent,1
variance,1
ivy,1
sky,1
begot,1
seized,1
result,1
diplomatic,1
natural,1
color,1
silly,1
spent,1
charges,1
agree,1
giving,1
（if,1
haughty,1
fly,1
people,1
oars,1
says,1
reach,1
legend,1
setting,1
carried,1
rids,1
reproached,1
efforts,1
cloak,1
deliberation,1
manycolored,1
across,1
stream,1
idleness,1
mentioned,1
inhabiting,1
veiled,1
named,1
sisyphean,1
reckoning,1
powers,1
travellers,1
valor,1
particulars,1
circumstances,1
horror,1
artemis,1
carrying,1
visit,1
quarreling,1
obstacle,1
leapt,1
expedition,1
sisyphus,1
truce,1
spot,1
locks,1
helplessness,1
security,1
trembling,1
helmsman,1
ancestral,1
deaf,1
fearful,1
unlucky,1
complaint）,1
excessively,1
peer,1
wives,1
wineskins,1
guard,1
leg,1
dissemble）,1
glens,1
asked,1
bold,1
fraught,1
loyal,1
finishline,1
sufficient,1
peirene,1
stealth,1
fools,1
rescues,1
kiss,1
sought,1
bulwark,1
count,1
summon,1
determined,1
clashes,1
divorce,1
speaking,1
themselves,1
saying,1
corpse,1
suffering,1
solemn,1
sacrifice,1
justly,1
chosen,1
agemate,1
gowns,1
whoever,1
cloud,1
terms,1
breathing,1
contrivance,1
heavens,1
destructive,1
galled,1
yoke,1
fray,1
clinging,1
pierce,1
views,1
achieve,1
palacegate,1
pinetorch,1
unscathed,1
silence,1
crime,1
befitting,1
medeas,1
abundance,1
aloud,1
sounded,1
heirs,1
blond,1
sounds,1
neighbors,1
tossing,1
stood,1
lifeless,1
breezes,1
sensation,1
pan,1
turning,1
longs,1
room,1
tune,1
hurry,1
carry,1
dogged,1
difficulty,1
wing,1
sudden,1
enjoin,1
educated,1
clings,1
allies,1
finding,1
pleasureexit,1
concern,1
guarding,1
raises,1
foam,1
rites,1
stops,1
fasting,1
yielding,1
excuse,1
furnished,1
nonetheless,1
trivial,1
reversed,1
slaughter,1
waste,1
subtler,1
buzzed,1
marshalled,1
ordinances,1
salient,1
hardened,1
agony,1
betrayer,1
black,1
insults,1
creeping,1
disgraceful,1
twin,1
pains,1
haven,1
dampen,1
counsel,1
discredit,1
prayed,1
blowing,1
travelling,1
happen,1
mans,1
pillaged,1
refuge,1
perform,1
marriageyoke,1
dweller,1
fitting,1
rather,1
pretends,1
lend,1
decisions,1
quarters,1
poetry,1
settled,1
savior,1
truly,1
slaying,1
release,1
weve,1
image,1
sidelong,1
preferable,1
ino,1
interpret,1
advantageous,1
answer,1
weathered,1
money,1
chances,1
regret,1
whetted,1
swift,1
‘o,1
womanexit,1
wholly,1
above,1
sweetly,1
rang,1
womankind,1
jasons,1
together,1
repute,1
endowed,1
cleverness,1
quest,1
friendless,1
drumming,1
contrived,1
unexpected,1
stuck,1
sin,1
neighbor,1
customs,1
sort,1
desert,1
flash,1
perfect,1
relatives,1
shake,1
collapsing,1
each,1
foreboding,1
favors,1
labors,1
storm,1
paraded,1
gladden,1
fortunes,1
incurs,1
inquire,1
unclear,1
handsmedea,1
star,1
breeding,1
enfold,1
unlawfully,1
odds,1
expel,1
changes,1
festal,1
talked,1
wishes,1
towers,1
spring,1
destroy,1
lovemaddened,1
tyrants,1
citizen,1
crow,1
shamefully,1
prosperous,1
harmed,1
fawned,1
assurance,1
obey,1
corinthian,1
resenting,1
mirror,1
laughter,1
bane,1
finished,1
cheated,1
satisfaction,1
heal,1
consideration,1
pallas,1
murdered,1
rid,1
ending,1
familys,1
announce,1
blew,1
lamenting,1
sockets,1
proud,1
medeamedea,1
glowers,1
bloody,1
uphold,1
buy,1
perhaps,1
falling,1
weakness,1
muses,1
detestable,1
guardian,1
abide,1
spear,1
plot,1
enduring,1
enjoy,1
invoked,1
learning,1
midst,1
exact,1
confidently,1
trust）,1
discreditable,1
joint,1
slipping,1
trusty,1
plausible,1
resin,1
calculation,1
felt,1
agitated,1
spirit,1
daily,1
causing,1
past,1
opened,1
helping,1
blazed,1
escorting,1
worlds,1
vilest,1
pretending,1
expecting,1
steps,1
board,1
arrived,1
both,1
unhappiness,1
ensued,1
wonted,1
remember,1
engaged,1
cable,1
unpunished,1
reception,1
forgive,1
earn,1
cut,1
move,1
stepped,1
questions）,1
surprised,1
fairhaired,1
reasonable,1
nine,1
her）,1
mischief,1
divine,1
wide,1
lie,1
punishes,1
straight,1
glory,1
scoundrel,1
drawing,1
reproaches,1
injured,1
returns,1
deadly,1
presents,1
roses,1
overthrow,1
closest,1
instantly,1
shield,1
bar,1
complaining,1
fulfillment,1
indifference,1
brief,1
wondering,1
dark,1
idea,1
wrestling,1
loudly,1
blessedness,1
tries,1
insatiate,1
raving,1
attains,1
conflict,1
filled,1
preference,1
shrill,1
wed,1
beyond,1
marriages,1
laws,1
lioness,1
grandsire,1
success,1
watch,1
along,1
seldom,1
used,1
practices,1
complete,1
coward,1
discovered,1
naught,1
riches,1
harsh,1
expose,1
shadow,1
smarting,1
wisdoms,1
marriagebeds,1
strait,1
madden,1
rattle,1
grasped,1
wonderful,1
mount,1
imitate,1
twohundredyard,1
cure,1
skilfully,1
sensible,1
pierian,1
earlier,1
sung,1
top,1
impatience,1
orpheus,1
reprieve,1
terrified,1
posture,1
doer,1
me）,1
bonds,1
badly,1
grasping,1
expended,1
toward,1
few,1
ruinous,1
excellent,1
itself,1
firebreathing,1
sing,1
goodness,1
resentment,1
tower,1
creons,1
cheered,1
reflections,1
harms,1
deemed,1
wicked,1
someones,1
remove,1
kindness,1
noticing,1
abominable,1
invented,1
foreigner,1
（what,1
gamingtables,1
punished,1
shamelessness,1
wrongly,1
dinners,1
whenever,1
pitch,1
wracked,1
ray,1
hurtexit,1
detail,1
sends,1
stands,1
knowing,1
borders,1
warn,1
imagining,1
togther,1
pine,1
goal,1
cephisus,1
safely,1
requests,1
plenty,1
receives,1
lodge,1
taught,1
exorbitant,1
patiently,1
direct,1
enhancing,1
argue,1
hearexit,1
depends,1
wiser,1
beware,1
hearing,1
sweeter,1
circumstance,1
uttering,1
change,1
leaving,1
disasters,1
truest,1
objects,1
polished,1
troubled,1
excellence,1
sinister,1
chaplet,1
unable,1
amexit,1
welldisposed,1
exaggerate,1
beneath,1
impudence,1
wandering,1
vexation,1
followed,1
close,1
forbid,1
pious,1
impossible,1
banishment,1
dice,1
occurs,1
