woord,frequency
footprint,1
accomplice,1
arcadian,1
herdsman,1
hector,1
pleasure,1
lycaean,1
sure,1
northward,1
described,1
bridal,1
steal,1
rescue,1
evidence,1
promised,1
struggle,1
cup,1
trouble,1
started,1
music,1
professed,1
apart,1
paths,1
smokegrimed,1
signs,1
ruined,1
triumphal,1
affection,1
cases,1
inachus,1
recall,1
towering,1
worse,1
rites,1
terror,1
asia,1
cheek,1
entering,1
until,1
newly,1
usual,1
cruelty,1
pains,1
choice,1
halirrothius,1
additions,1
moistened,1
radiant,1
reports,1
difficulties,1
sad,1
seagoing,1
marriages,1
remaining,1
sacrificed,1
began,1
sorrow,1
confused,1
renowned,1
recently,1
ruin,1
suitors,1
knowledge,1
broke,1
backbone,1
childless,1
treacherous,1
features,1
forced,1
pelion,1
match,1
bending,1
gnaw,1
stained,1
stubborn,1
wasted,1
myrtlesprigs,1
wished,1
interests,1
calf,1
daughters,1
woven,1
yellow,1
mystic,1
goddess,1
straying,1
miserable,1
office,1
tale,1
tame,1
treat,1
slaughtered,1
requites,1
everything,1
rising,1
ossa,1
rain,1
strophius,1
cuts,1
quickly,1
sicilian,1
stay,1
bid,1
lamentation,1
befalls,1
shame,1
dolphin,1
successful,1
flesh,1
pretext,1
barley,1
choruses,1
lifting,1
avenged,1
defiled,1
throughout,1
（cypris,1
wounds,1
euboeas,1
soot,1
add,1
cheeks,1
handmaidens,1
festival,1
interpreter,1
brooches,1
speaks,1
finely,1
alter,1
legends,1
mornings,1
rather,1
rocks,1
temple,1
blackfleeced,1
delay,1
perception,1
hidden,1
leaves,1
looks,1
thickwoven,1
plots,1
correct,1
disease,1
laps,1
threatening,1
wrinkled,1
virtuous,1
revere,1
holds,1
catch,1
somewhere,1
often,1
idler,1
repaid,1
shaven,1
asking,1
proclaimed,1
sacrifices,1
aid,1
hostile,1
amends,1
contains,1
useless,1
acted,1
leaders,1
honorable,1
villains,1
tenthday,1
play,1
relieving,1
murdering,1
savage,1
sweetvoiced,1
provide,1
severe,1
cram,1
easily,1
flayed,1
armor,1
swell,1
accused,1
leaps,1
color,1
platform,1
gorgonfaced,1
announcement,1
ceased,1
ourselves,1
defeat,1
hardships,1
beaten,1
stall,1
changed,1
laboring,1
defender,1
adorning,1
fallen,1
foremost,1
hermes,1
waves,1
soaked,1
help,1
wonder,1
borne,1
defeated,1
nighttime,1
wearing,1
habits,1
maia,1
faithful,1
fraud,1
prevent,1
outstretched,1
nails,1
lair,1
follows,1
disheartened,1
animals,1
purified,1
wives,1
workelectra,1
impale,1
marrying,1
happiness,1
declare,1
feet,1
unwilling,1
accessories,1
takes,1
heavy,1
mycenaes,1
liver,1
unjustly,1
stake,1
walker,1
newborn,1
waken,1
stony,1
stays,1
punished,1
kindled,1
hephaestus,1
late,1
ranges,1
boot,1
sparta,1
flowering,1
rang,1
turningpoint,1
nurse,1
virgin）,1
mazes,1
pleiades,1
lose,1
ascend,1
invite,1
fight,1
prayed,1
wasting,1
means,1
maids,1
illbred,1
fourfooted,1
adorned,1
colt,1
dares,1
parched,1
changing,1
