woord,frequency
safe,1
short,1
tower,1
stealth,1
circumstance,1
forces,1
utmost,1
daring,1
worship,1
chosen,1
hecate,1
dwells,1
inner,1
creons,1
banishment,1
plot,1
contrive,1
fray,1
sisyphean,1
grandsire,1
unable,1
perform,1
valor,1
skilful,1
architects,1
backward,1
sources,1
flow,1
reversed,1
deceitful,1
alter,1
enjoy,1
repute,1
maligned,1
slanderous,1
rumor,1
poetry,1
bards,1
faithlessness,1
lord,1
endowed,1
strains,1
sounded,1
expanse,1
passing,1
lovemaddened,1
twin,1
rocks,1
euxine,1
strange,1
rights,1
magical,1
wide,1
wing,1
anchorage,1
sway,1
impossible,1
patiently,1
arrangements,1
bothers,1
count,1
soothe,1
reviling,1
failed,1
hardships,1
vilest,1
knaves,1
manly,1
worth,1
vices,1
shamelessness,1
relieve,1
wicked,1
board,1
firebreathing,1
bulls,1
yoke,1
sow,1
field,1
dragon,1
watch,1
sleeplessly,1
guarding,1
sinuous,1
coils,1
accord,1
under,1
murdered,1
horrible,1
benefits,1
respect,1
ordinances,1
grasped,1
togther,1
profitless,1
grasp,1
cheated,1
（yet,1
uglier,1
questions）,1
reception,1
services,1
harmed,1
doubtless,1
favors,1
wonderful,1
faithful,1
deprived,1
wandering,1
beggars,1
signs,1
counterfeit,1
mark,1
identify,1
heal,1
conflict,1
helmsman,1
reef,1
hem,1
storm,1
wearisome,1
prattling,1
exaggerate,1
kindness,1
savior,1
expedition,1
eros,1
forced,1
expose,1
strict,1
reckoning,1
saving,1
law,1
concession,1
won,1
worlds,1
sing,1
sweeter,1
orpheus,1
labors,1
started,1
reproaches,1
selfcontrolled,1
third,1
childrenmedea,1
makes,1
gesture,1
impatience,1
moved,1
bringing,1
irk,1
weary,1
rival,1
number,1
（we,1
complaint）,1
main,1
knowing,1
everyone,1
avoid,1
befitting,1
footing,1
drawing,1
prosper,1
advantageous,1
galled,1
domain,1
occurs,1
truest,1
mankind,1
marshalled,1
skilfully,1
imprudent,1
views,1
majority,1
plausible,1
scoundrel,1
incurs,1
confident,1
cleverly,1
cloak,1
stops,1
knavery,1
specious,1
oratory,1
familys,1
proposal,1
mentioned,1
towering,1
years,1
barbarian,1
discredit,1
princes,1
bulwark,1
prosperous,1
torments,1
change,1
wiser,1
consider,1
fortunate,1
refuge,1
friendless,1
chose,1
uttering,1
curses,1
argue,1
money,1
unstinting,1
tokens,1
treat,1
willing,1
obstinately,1
rebuff,1
greaterexit,1
seized,1
linger,1
play,1
perhaps,1
prove,1
excess,1
goodness,1
fly,1
